item,location,week,year,units
20052773004,3000,44,2023,3.122
20052773004,3000,45,2023,3.095
20052773004,3000,46,2023,2.998
20052773004,3000,47,2023,3.541
20052773004,3000,48,2023,2.732
20052773004,3000,49,2023,2.551
20052773004,3000,50,2023,2.428
20052773004,3000,51,2023,2.084
20052773004,3000,52,2023,2.09
20052773004,3000,1,2024,2.703
20052773004,3000,2,2024,2.769
20052773004,3000,3,2024,1.955
20052773004,3000,4,2024,1.814
20052773004,3000,5,2024,1.245
20052773004,3000,6,2024,1.363
20052773004,3000,7,2024,0.0
20052773004,3000,8,2024,0.0
20052773004,3000,9,2024,0.0
20052773004,3000,10,2024,0.0
20052773004,3000,11,2024,0.0
20052773004,3000,12,2024,0.0
20052773004,3000,13,2024,0.0
20052773004,3000,14,2024,0.0
20052773004,3000,15,2024,0.0
20052773004,3000,16,2024,0.0
20052773004,3000,17,2024,0.0
20052773004,3000,18,2023,2.957
20052773004,3000,19,2023,2.774
20052773004,3000,20,2023,2.621
20052773004,3000,21,2023,3.049
20052773004,3000,22,2023,3.573
20052773004,3000,23,2023,2.922
20052773004,3000,24,2023,2.421
20052773004,3000,25,2023,2.754
20052773004,3000,26,2023,3.045
20052773004,3000,27,2023,2.994
20052773004,3000,28,2023,2.704
20052773004,3000,29,2023,2.881
20052773004,3000,30,2023,2.774
20052773004,3000,31,2023,3.109
20052773004,3000,32,2023,3.358
20052773004,3000,33,2023,2.821
20052773004,3000,34,2023,3.123
20052773004,3000,35,2023,3.559
20052773004,3000,36,2023,3.481
20052773004,3000,37,2023,2.62
20052773004,3000,38,2023,2.781
20052773004,3000,39,2023,2.895
20052773004,3000,40,2023,3.041
20052773004,3000,41,2023,3.126
20052773004,3000,42,2023,2.834
20052773004,3000,43,2023,2.632
