item,location,week,year,units
20064068014,3000,51,2023,13.468
20064068014,3000,47,2023,22.936
20064068014,3000,48,2023,18.325
20064068014,3000,49,2023,17.339
20064068014,3000,50,2023,16.667
20064068014,3000,52,2023,15.697
20064068014,3000,1,2024,15.963
20064068014,3000,2,2024,14.07
20064068014,3000,3,2024,14.469
20064068014,3000,4,2024,13.777
20064068014,3000,5,2024,21.774
20064068014,3000,6,2024,22.472
20064068014,3000,7,2024,23.898
20064068014,3000,8,2024,28.033
20064068014,3000,9,2024,26.223
20064068014,3000,10,2024,22.07
20064068014,3000,11,2024,22.009
20064068014,3000,12,2024,23.242
20064068014,3000,13,2024,23.583
20064068014,3000,14,2024,17.03
20064068014,3000,15,2024,20.345
20064068014,3000,16,2024,19.979
20064068014,3000,17,2024,20.777
20064068014,3000,18,2023,18.634
20064068014,3000,19,2023,17.988
20064068014,3000,20,2023,19.067
20064068014,3000,21,2023,21.084
20064068014,3000,22,2023,22.997
20064068014,3000,23,2023,18.15
20064068014,3000,24,2023,17.335
20064068014,3000,25,2023,18.88
20064068014,3000,26,2023,22.544
20064068014,3000,27,2023,21.726
20064068014,3000,28,2023,19.236
20064068014,3000,29,2023,18.787
20064068014,3000,30,2023,20.241
20064068014,3000,31,2023,20.615
20064068014,3000,32,2023,23.083
20064068014,3000,33,2023,20.294
20064068014,3000,34,2023,20.032
20064068014,3000,35,2023,24.13
20064068014,3000,36,2023,23.609
20064068014,3000,37,2023,17.83
20064068014,3000,38,2023,18.562
20064068014,3000,39,2023,19.353
20064068014,3000,40,2023,20.088
20064068014,3000,41,2023,20.328
20064068014,3000,42,2023,18.816
20064068014,3000,43,2023,18.585
20064068014,3000,44,2023,20.686
20064068014,3000,45,2023,21.075
20064068014,3000,46,2023,19.652
