item,location,week,year,units
20052773002,3200,1,2024,0.758
20052773002,3200,2,2024,0.706
20052773002,3200,3,2024,0.725
20052773002,3200,4,2024,0.672
20052773002,3200,5,2024,0.634
20052773002,3200,6,2024,0.206
20052773002,3200,7,2024,0.264
20052773002,3200,8,2024,0.0
20052773002,3200,9,2024,0.0
20052773002,3200,10,2024,0.0
20052773002,3200,11,2024,0.0
20052773002,3200,12,2024,0.0
20052773002,3200,13,2024,0.0
20052773002,3200,14,2024,0.0
20052773002,3200,15,2024,0.0
20052773002,3200,16,2024,0.0
20052773002,3200,17,2024,0.0
20052773002,3200,18,2023,0.837
20052773002,3200,19,2023,0.785
20052773002,3200,20,2023,0.742
20052773002,3200,21,2023,0.863
20052773002,3200,22,2023,1.011
20052773002,3200,23,2023,0.827
20052773002,3200,24,2023,0.685
20052773002,3200,25,2023,0.779
20052773002,3200,26,2023,0.875
20052773002,3200,27,2023,0.861
20052773002,3200,28,2023,0.777
20052773002,3200,29,2023,0.828
20052773002,3200,30,2023,0.797
20052773002,3200,31,2023,0.894
20052773002,3200,32,2023,0.965
20052773002,3200,33,2023,0.811
20052773002,3200,34,2023,0.898
20052773002,3200,35,2023,0.998
20052773002,3200,36,2023,0.976
20052773002,3200,37,2023,0.735
20052773002,3200,38,2023,0.78
20052773002,3200,39,2023,0.812
20052773002,3200,40,2023,0.853
20052773002,3200,41,2023,0.877
20052773002,3200,42,2023,0.795
20052773002,3200,43,2023,0.738
20052773002,3200,44,2023,0.876
20052773002,3200,45,2023,0.868
20052773002,3200,46,2023,0.841
20052773002,3200,47,2023,0.993
20052773002,3200,48,2023,0.766
20052773002,3200,49,2023,0.716
20052773002,3200,50,2023,0.681
20052773002,3200,51,2023,0.585
20052773002,3200,52,2023,0.586
