item,location,week,year,units
20064068009,3000,36,2023,19.161
20064068009,3000,37,2023,14.471
20064068009,3000,38,2023,15.065
20064068009,3000,12,2024,18.858
20064068009,3000,13,2024,19.135
20064068009,3000,14,2024,13.818
20064068009,3000,15,2024,16.508
20064068009,3000,16,2024,16.211
20064068009,3000,17,2024,16.859
20064068009,3000,10,2024,17.908
20064068009,3000,11,2024,17.858
20064068009,3000,25,2023,15.328
20064068009,3000,26,2023,18.302
20064068009,3000,27,2023,17.638
20064068009,3000,28,2023,15.616
20064068009,3000,29,2023,15.252
20064068009,3000,30,2023,16.432
20064068009,3000,39,2023,15.707
20064068009,3000,40,2023,16.304
20064068009,3000,41,2023,16.498
20064068009,3000,42,2023,15.271
20064068009,3000,43,2023,15.084
20064068009,3000,44,2023,16.789
20064068009,3000,45,2023,17.105
20064068009,3000,46,2023,15.949
20064068009,3000,47,2023,18.615
20064068009,3000,48,2023,14.872
20064068009,3000,49,2023,14.072
20064068009,3000,50,2023,13.527
20064068009,3000,51,2023,10.931
20064068009,3000,52,2023,12.74
20064068009,3000,18,2023,15.127
20064068009,3000,19,2023,14.604
20064068009,3000,20,2023,15.479
20064068009,3000,21,2023,17.117
20064068009,3000,22,2023,18.67
20064068009,3000,23,2023,14.735
20064068009,3000,24,2023,14.073
20064068009,3000,4,2024,11.178
20064068009,3000,5,2024,17.667
20064068009,3000,6,2024,18.234
20064068009,3000,7,2024,19.391
20064068009,3000,8,2024,22.746
20064068009,3000,9,2024,21.277
20064068009,3000,1,2024,12.952
20064068009,3000,2,2024,11.416
20064068009,3000,3,2024,11.74
20064068009,3000,31,2023,16.736
20064068009,3000,32,2023,18.739
20064068009,3000,33,2023,16.475
20064068009,3000,34,2023,16.263
20064068009,3000,35,2023,19.584
