item,location,week,year,units
20064068003,3210,44,2023,3.479
20064068003,3210,45,2023,3.545
20064068003,3210,46,2023,3.305
20064068003,3210,47,2023,3.858
20064068003,3210,48,2023,3.082
20064068003,3210,49,2023,2.916
20064068003,3210,50,2023,2.803
20064068003,3210,51,2023,2.265
20064068003,3210,52,2023,2.64
20064068003,3210,1,2024,2.633
20064068003,3210,2,2024,2.321
20064068003,3210,3,2024,2.387
20064068003,3210,4,2024,2.273
20064068003,3210,5,2024,3.592
20064068003,3210,6,2024,3.707
20064068003,3210,7,2024,3.942
20064068003,3210,8,2024,4.624
20064068003,3210,9,2024,4.326
20064068003,3210,10,2024,3.641
20064068003,3210,11,2024,3.631
20064068003,3210,12,2024,3.834
20064068003,3210,13,2024,3.89
20064068003,3210,14,2024,2.809
20064068003,3210,15,2024,3.356
20064068003,3210,16,2024,3.296
20064068003,3210,17,2024,3.427
20064068003,3210,18,2023,3.197
20064068003,3210,19,2023,3.086
20064068003,3210,20,2023,3.271
20064068003,3210,21,2023,3.617
20064068003,3210,22,2023,3.945
20064068003,3210,23,2023,3.114
20064068003,3210,24,2023,2.974
20064068003,3210,25,2023,3.239
20064068003,3210,26,2023,3.867
20064068003,3210,27,2023,3.727
20064068003,3210,28,2023,3.3
20064068003,3210,29,2023,3.223
20064068003,3210,30,2023,3.472
20064068003,3210,31,2023,3.536
20064068003,3210,32,2023,3.96
20064068003,3210,33,2023,3.481
20064068003,3210,34,2023,3.436
20064068003,3210,35,2023,4.058
20064068003,3210,36,2023,3.971
20064068003,3210,37,2023,2.999
20064068003,3210,38,2023,3.122
20064068003,3210,39,2023,3.255
20064068003,3210,40,2023,3.379
20064068003,3210,41,2023,3.419
20064068003,3210,42,2023,3.165
20064068003,3210,43,2023,3.126
