item,location,week,year,units
20080883,3220,10,2024,7.262
20080883,3220,11,2024,6.815
20080883,3220,12,2024,7.13
20080883,3220,13,2024,6.403
20080883,3220,14,2024,6.082
20080883,3220,15,2024,5.706
20080883,3220,16,2024,6.701
20080883,3220,17,2024,6.15
20080883,3220,18,2023,0.0
20080883,3220,19,2023,0.0
20080883,3220,20,2023,0.0
20080883,3220,21,2023,0.0
20080883,3220,22,2023,0.0
20080883,3220,23,2023,0.0
20080883,3220,24,2023,0.0
20080883,3220,25,2023,1.177
20080883,3220,26,2023,3.323
20080883,3220,27,2023,5.067
20080883,3220,28,2023,5.603
20080883,3220,29,2023,5.818
20080883,3220,30,2023,6.014
20080883,3220,31,2023,6.192
20080883,3220,32,2023,7.281
20080883,3220,33,2023,6.141
20080883,3220,34,2023,6.167
20080883,3220,35,2023,7.679
20080883,3220,36,2023,8.399
20080883,3220,37,2023,6.263
20080883,3220,4,2024,4.529
20080883,3220,5,2024,4.7
20080883,3220,6,2024,4.572
20080883,3220,7,2024,6.295
20080883,3220,8,2024,8.764
20080883,3220,9,2024,7.543
20080883,3220,38,2023,6.094
20080883,3220,39,2023,6.221
20080883,3220,40,2023,6.931
20080883,3220,41,2023,7.579
20080883,3220,42,2023,7.238
20080883,3220,43,2023,7.428
20080883,3220,44,2023,8.678
20080883,3220,45,2023,10.639
20080883,3220,46,2023,10.643
20080883,3220,47,2023,9.978
20080883,3220,48,2023,7.914
20080883,3220,49,2023,7.343
20080883,3220,50,2023,7.396
20080883,3220,51,2023,5.463
20080883,3220,52,2023,4.442
20080883,3220,1,2024,5.117
20080883,3220,2,2024,4.339
20080883,3220,3,2024,4.754
