item,location,week,year,units
20064068009,3220,28,2023,6.484
20064068009,3220,30,2023,6.822
20064068009,3220,31,2023,6.949
20064068009,3220,32,2023,7.78
20064068009,3220,33,2023,6.84
20064068009,3220,34,2023,6.752
20064068009,3220,35,2023,7.974
20064068009,3220,29,2023,6.333
20064068009,3220,36,2023,7.802
20064068009,3220,37,2023,5.892
20064068009,3220,38,2023,6.134
20064068009,3220,39,2023,6.395
20064068009,3220,40,2023,6.638
20064068009,3220,41,2023,6.718
20064068009,3220,42,2023,6.218
20064068009,3220,43,2023,6.142
20064068009,3220,44,2023,6.836
20064068009,3220,45,2023,6.965
20064068009,3220,46,2023,6.494
20064068009,3220,47,2023,7.58
20064068009,3220,48,2023,6.056
20064068009,3220,49,2023,5.73
20064068009,3220,50,2023,5.508
20064068009,3220,51,2023,4.451
20064068009,3220,52,2023,5.187
20064068009,3220,1,2024,5.174
20064068009,3220,2,2024,4.56
20064068009,3220,3,2024,4.69
20064068009,3220,4,2024,4.465
20064068009,3220,5,2024,7.057
20064068009,3220,6,2024,7.284
20064068009,3220,7,2024,7.746
20064068009,3220,8,2024,9.086
20064068009,3220,9,2024,8.499
20064068009,3220,10,2024,7.153
20064068009,3220,11,2024,7.134
20064068009,3220,12,2024,7.533
20064068009,3220,13,2024,7.644
20064068009,3220,14,2024,5.52
20064068009,3220,15,2024,6.594
20064068009,3220,16,2024,6.476
20064068009,3220,17,2024,6.734
20064068009,3220,18,2023,6.281
20064068009,3220,19,2023,6.063
20064068009,3220,20,2023,6.427
20064068009,3220,21,2023,7.107
20064068009,3220,22,2023,7.752
20064068009,3220,23,2023,6.118
20064068009,3220,24,2023,5.843
20064068009,3220,25,2023,6.364
20064068009,3220,26,2023,7.599
20064068009,3220,27,2023,7.323
