item,location,week,year,units
20064068017,3010,48,2023,0.994
20064068017,3010,49,2023,0.94
20064068017,3010,50,2023,0.904
20064068017,3010,51,2023,0.731
20064068017,3010,52,2023,0.851
20064068017,3010,1,2024,0.804
20064068017,3010,2,2024,0.709
20064068017,3010,3,2024,0.729
20064068017,3010,4,2024,0.694
20064068017,3010,5,2024,1.097
20064068017,3010,6,2024,1.132
20064068017,3010,7,2024,1.204
20064068017,3010,8,2024,1.412
20064068017,3010,9,2024,1.321
20064068017,3010,10,2024,1.112
20064068017,3010,11,2024,1.109
20064068017,3010,12,2024,1.171
20064068017,3010,13,2024,1.188
20064068017,3010,14,2024,0.858
20064068017,3010,15,2024,1.025
20064068017,3010,16,2024,1.006
20064068017,3010,17,2024,1.046
20064068017,3010,18,2023,0.959
20064068017,3010,19,2023,0.925
20064068017,3010,20,2023,0.981
20064068017,3010,21,2023,1.085
20064068017,3010,22,2023,1.183
20064068017,3010,23,2023,0.934
20064068017,3010,24,2023,0.892
20064068017,3010,25,2023,0.971
20064068017,3010,26,2023,1.16
20064068017,3010,27,2023,1.118
20064068017,3010,28,2023,0.989
20064068017,3010,29,2023,0.966
20064068017,3010,30,2023,1.041
20064068017,3010,31,2023,1.06
20064068017,3010,32,2023,1.187
20064068017,3010,33,2023,1.044
20064068017,3010,34,2023,1.03
20064068017,3010,35,2023,1.263
20064068017,3010,36,2023,1.236
20064068017,3010,37,2023,0.933
20064068017,3010,38,2023,0.971
20064068017,3010,39,2023,1.013
20064068017,3010,40,2023,1.051
20064068017,3010,41,2023,1.083
20064068017,3010,42,2023,1.003
20064068017,3010,43,2023,1.008
20064068017,3010,44,2023,1.122
20064068017,3010,45,2023,1.143
20064068017,3010,46,2023,1.066
20064068017,3010,47,2023,1.244
