item,location,week,year,units
20052773002,3010,25,2023,0.621
20052773002,3010,26,2023,0.686
20052773002,3010,27,2023,0.675
20052773002,3010,28,2023,0.609
20052773002,3010,29,2023,0.649
20052773002,3010,30,2023,0.625
20052773002,3010,31,2023,0.701
20052773002,3010,32,2023,0.757
20052773002,3010,33,2023,0.636
20052773002,3010,34,2023,0.704
20052773002,3010,35,2023,0.824
20052773002,3010,36,2023,0.14
20052773002,3010,37,2023,0.105
20052773002,3010,38,2023,0.0
20052773002,3010,39,2023,0.0
20052773002,3010,40,2023,0.0
20052773002,3010,41,2023,0.0
20052773002,3010,42,2023,0.0
20052773002,3010,43,2023,0.0
20052773002,3010,44,2023,0.0
20052773002,3010,45,2023,0.0
20052773002,3010,46,2023,0.0
20052773002,3010,47,2023,0.0
20052773002,3010,48,2023,0.0
20052773002,3010,49,2023,0.0
20052773002,3010,50,2023,0.0
20052773002,3010,51,2023,0.0
20052773002,3010,52,2023,0.0
20052773002,3010,1,2024,0.0
20052773002,3010,2,2024,0.0
20052773002,3010,3,2024,0.0
20052773002,3010,4,2024,0.0
20052773002,3010,5,2024,0.0
20052773002,3010,6,2024,0.0
20052773002,3010,7,2024,0.0
20052773002,3010,8,2024,0.0
20052773002,3010,9,2024,0.0
20052773002,3010,10,2024,0.0
20052773002,3010,11,2024,0.0
20052773002,3010,12,2024,0.0
20052773002,3010,13,2024,0.0
20052773002,3010,14,2024,0.0
20052773002,3010,15,2024,0.0
20052773002,3010,16,2024,0.0
20052773002,3010,17,2024,0.0
20052773002,3010,18,2023,0.666
20052773002,3010,19,2023,0.625
20052773002,3010,20,2023,0.591
20052773002,3010,21,2023,0.687
20052773002,3010,22,2023,0.805
20052773002,3010,23,2023,0.658
20052773002,3010,24,2023,0.545
