item,location,week,year,units
20052773001,3210,35,2023,1.749
20052773001,3210,36,2023,1.71
20052773001,3210,37,2023,1.288
20052773001,3210,38,2023,1.366
20052773001,3210,39,2023,1.423
20052773001,3210,40,2023,1.494
20052773001,3210,41,2023,1.536
20052773001,3210,42,2023,1.393
20052773001,3210,43,2023,1.293
20052773001,3210,44,2023,1.534
20052773001,3210,45,2023,1.521
20052773001,3210,46,2023,1.473
20052773001,3210,47,2023,1.74
20052773001,3210,48,2023,1.343
20052773001,3210,49,2023,1.254
20052773001,3210,50,2023,1.193
20052773001,3210,51,2023,1.024
20052773001,3210,52,2023,1.027
20052773001,3210,1,2024,1.328
20052773001,3210,2,2024,1.236
20052773001,3210,3,2024,1.269
20052773001,3210,4,2024,1.178
20052773001,3210,5,2024,1.111
20052773001,3210,6,2024,1.216
20052773001,3210,7,2024,1.975
20052773001,3210,8,2024,3.019
20052773001,3210,9,2024,2.506
20052773001,3210,10,2024,2.254
20052773001,3210,11,2024,2.15
20052773001,3210,12,2024,1.896
20052773001,3210,13,2024,2.081
20052773001,3210,14,2024,1.58
20052773001,3210,15,2024,2.017
20052773001,3210,16,2024,2.081
20052773001,3210,17,2024,2.031
20052773001,3210,18,2023,1.488
20052773001,3210,19,2023,1.396
20052773001,3210,20,2023,1.32
20052773001,3210,21,2023,1.535
20052773001,3210,22,2023,1.799
20052773001,3210,23,2023,1.471
20052773001,3210,24,2023,1.219
20052773001,3210,25,2023,1.386
20052773001,3210,26,2023,1.533
20052773001,3210,27,2023,1.507
20052773001,3210,28,2023,1.361
20052773001,3210,29,2023,1.45
20052773001,3210,30,2023,1.397
20052773001,3210,31,2023,1.565
20052773001,3210,32,2023,1.691
20052773001,3210,33,2023,1.42
20052773001,3210,34,2023,1.572
