item,location,week,year,units
20052773006,3000,24,2023,0.714
20052773006,3000,25,2023,0.812
20052773006,3000,26,2023,0.898
20052773006,3000,14,2024,0.0
20052773006,3000,15,2024,0.0
20052773006,3000,16,2024,0.0
20052773006,3000,17,2024,0.0
20052773006,3000,27,2023,0.883
20052773006,3000,28,2023,0.798
20052773006,3000,29,2023,0.85
20052773006,3000,30,2023,0.818
20052773006,3000,31,2023,0.917
20052773006,3000,32,2023,0.991
20052773006,3000,33,2023,0.832
20052773006,3000,34,2023,0.921
20052773006,3000,35,2023,1.052
20052773006,3000,36,2023,1.029
20052773006,3000,37,2023,0.239
20052773006,3000,38,2023,0.254
20052773006,3000,39,2023,0.0
20052773006,3000,40,2023,0.0
20052773006,3000,41,2023,0.0
20052773006,3000,42,2023,0.0
20052773006,3000,43,2023,0.0
20052773006,3000,44,2023,0.0
20052773006,3000,45,2023,0.0
20052773006,3000,46,2023,0.0
20052773006,3000,47,2023,0.0
20052773006,3000,48,2023,0.0
20052773006,3000,49,2023,0.0
20052773006,3000,50,2023,0.0
20052773006,3000,51,2023,0.0
20052773006,3000,52,2023,0.0
20052773006,3000,1,2024,0.0
20052773006,3000,2,2024,0.0
20052773006,3000,3,2024,0.0
20052773006,3000,4,2024,0.0
20052773006,3000,5,2024,0.0
20052773006,3000,6,2024,0.0
20052773006,3000,7,2024,0.0
20052773006,3000,8,2024,0.0
20052773006,3000,9,2024,0.0
20052773006,3000,10,2024,0.0
20052773006,3000,11,2024,0.0
20052773006,3000,12,2024,0.0
20052773006,3000,13,2024,0.0
20052773006,3000,18,2023,0.872
20052773006,3000,19,2023,0.818
20052773006,3000,20,2023,0.773
20052773006,3000,21,2023,0.9
20052773006,3000,22,2023,1.054
20052773006,3000,23,2023,0.862
