item,location,week,year,units
20064068015,3000,39,2023,1.583
20064068015,3000,40,2023,1.643
20064068015,3000,41,2023,1.663
20064068015,3000,42,2023,1.539
20064068015,3000,43,2023,1.52
20064068015,3000,44,2023,1.692
20064068015,3000,45,2023,1.724
20064068015,3000,46,2023,1.607
20064068015,3000,47,2023,1.876
20064068015,3000,48,2023,1.499
20064068015,3000,49,2023,1.418
20064068015,3000,50,2023,1.363
20064068015,3000,51,2023,1.102
20064068015,3000,52,2023,1.284
20064068015,3000,1,2024,1.306
20064068015,3000,2,2024,1.151
20064068015,3000,3,2024,1.183
20064068015,3000,4,2024,1.127
20064068015,3000,5,2024,1.781
20064068015,3000,6,2024,1.838
20064068015,3000,7,2024,1.955
20064068015,3000,8,2024,2.293
20064068015,3000,9,2024,2.145
20064068015,3000,10,2024,1.805
20064068015,3000,11,2024,1.8
20064068015,3000,12,2024,1.901
20064068015,3000,13,2024,1.929
20064068015,3000,14,2024,1.393
20064068015,3000,15,2024,1.664
20064068015,3000,16,2024,1.634
20064068015,3000,17,2024,1.699
20064068015,3000,18,2023,1.524
20064068015,3000,19,2023,1.471
20064068015,3000,20,2023,1.56
20064068015,3000,21,2023,1.725
20064068015,3000,22,2023,1.881
20064068015,3000,23,2023,1.485
20064068015,3000,24,2023,1.418
20064068015,3000,25,2023,1.544
20064068015,3000,26,2023,1.844
20064068015,3000,27,2023,1.777
20064068015,3000,28,2023,1.573
20064068015,3000,29,2023,1.537
20064068015,3000,30,2023,1.656
20064068015,3000,31,2023,1.686
20064068015,3000,32,2023,1.888
20064068015,3000,33,2023,1.66
20064068015,3000,34,2023,1.639
20064068015,3000,35,2023,1.974
20064068015,3000,36,2023,1.931
20064068015,3000,37,2023,1.458
20064068015,3000,38,2023,1.518
