item,location,week,year,units
20080883,3010,19,2023,0.0
20080883,3010,20,2023,0.0
20080883,3010,21,2023,0.0
20080883,3010,22,2023,0.0
20080883,3010,23,2023,0.0
20080883,3010,24,2023,0.0
20080883,3010,25,2023,0.0
20080883,3010,26,2023,0.0
20080883,3010,27,2023,0.0
20080883,3010,28,2023,0.0
20080883,3010,29,2023,3.4
20080883,3010,30,2023,5.445
20080883,3010,31,2023,7.263
20080883,3010,32,2023,10.488
20080883,3010,33,2023,8.846
20080883,3010,34,2023,8.884
20080883,3010,35,2023,11.062
20080883,3010,36,2023,12.099
20080883,3010,37,2023,9.022
20080883,3010,38,2023,8.778
20080883,3010,39,2023,8.962
20080883,3010,40,2023,9.985
20080883,3010,41,2023,10.918
20080883,3010,42,2023,10.427
20080883,3010,43,2023,10.7
20080883,3010,44,2023,12.502
20080883,3010,45,2023,15.327
20080883,3010,46,2023,15.331
20080883,3010,47,2023,14.375
20080883,3010,48,2023,11.401
20080883,3010,49,2023,10.577
20080883,3010,50,2023,10.654
20080883,3010,51,2023,7.87
20080883,3010,52,2023,6.4
20080883,3010,1,2024,7.371
20080883,3010,2,2024,6.251
20080883,3010,3,2024,6.848
20080883,3010,4,2024,6.524
20080883,3010,5,2024,6.771
20080883,3010,6,2024,6.586
20080883,3010,7,2024,9.069
20080883,3010,8,2024,12.625
20080883,3010,9,2024,10.866
20080883,3010,10,2024,10.462
20080883,3010,11,2024,9.818
20080883,3010,12,2024,10.272
20080883,3010,13,2024,9.224
20080883,3010,14,2024,8.761
20080883,3010,15,2024,8.219
20080883,3010,16,2024,9.653
20080883,3010,17,2024,8.86
20080883,3010,18,2023,0.0
