item,location,week,year,units
20064068015,3010,42,2023,1.008
20064068015,3010,43,2023,1.013
20064068015,3010,44,2023,1.128
20064068015,3010,45,2023,1.149
20064068015,3010,46,2023,1.072
20064068015,3010,47,2023,1.251
20064068015,3010,48,2023,0.999
20064068015,3010,49,2023,0.945
20064068015,3010,50,2023,0.909
20064068015,3010,51,2023,0.734
20064068015,3010,52,2023,0.856
20064068015,3010,1,2024,0.808
20064068015,3010,2,2024,0.712
20064068015,3010,3,2024,0.733
20064068015,3010,4,2024,0.698
20064068015,3010,5,2024,1.103
20064068015,3010,6,2024,1.138
20064068015,3010,7,2024,1.21
20064068015,3010,8,2024,1.42
20064068015,3010,9,2024,1.328
20064068015,3010,10,2024,1.118
20064068015,3010,11,2024,1.114
20064068015,3010,12,2024,1.177
20064068015,3010,13,2024,1.194
20064068015,3010,14,2024,0.862
20064068015,3010,15,2024,1.03
20064068015,3010,16,2024,1.012
20064068015,3010,17,2024,1.052
20064068015,3010,18,2023,0.964
20064068015,3010,19,2023,0.93
20064068015,3010,20,2023,0.986
20064068015,3010,21,2023,1.09
20064068015,3010,22,2023,1.189
20064068015,3010,23,2023,0.939
20064068015,3010,24,2023,0.896
20064068015,3010,25,2023,0.976
20064068015,3010,26,2023,1.166
20064068015,3010,27,2023,1.124
20064068015,3010,28,2023,0.995
20064068015,3010,29,2023,0.972
20064068015,3010,30,2023,1.047
20064068015,3010,31,2023,1.066
20064068015,3010,32,2023,1.194
20064068015,3010,33,2023,1.05
20064068015,3010,34,2023,1.036
20064068015,3010,35,2023,1.27
20064068015,3010,36,2023,1.242
20064068015,3010,37,2023,0.938
20064068015,3010,38,2023,0.977
20064068015,3010,39,2023,1.018
20064068015,3010,40,2023,1.057
20064068015,3010,41,2023,1.089
