item,location,week,year,units
20064068016,3200,18,2023,1.635
20064068016,3200,19,2023,1.579
20064068016,3200,20,2023,1.673
20064068016,3200,21,2023,1.85
20064068016,3200,22,2023,2.018
20064068016,3200,23,2023,1.593
20064068016,3200,24,2023,1.521
20064068016,3200,25,2023,1.657
20064068016,3200,26,2023,2.001
20064068016,3200,27,2023,1.929
20064068016,3200,28,2023,1.708
20064068016,3200,29,2023,1.668
20064068016,3200,30,2023,1.797
20064068016,3200,31,2023,1.83
20064068016,3200,32,2023,2.049
20064068016,3200,33,2023,1.802
20064068016,3200,34,2023,1.778
20064068016,3200,35,2023,2.1
20064068016,3200,36,2023,2.055
20064068016,3200,37,2023,1.552
20064068016,3200,38,2023,1.616
20064068016,3200,39,2023,1.684
20064068016,3200,40,2023,1.748
20064068016,3200,41,2023,1.769
20064068016,3200,42,2023,1.638
20064068016,3200,43,2023,1.618
20064068016,3200,44,2023,1.801
20064068016,3200,45,2023,1.834
20064068016,3200,46,2023,1.71
20064068016,3200,47,2023,1.996
20064068016,3200,48,2023,1.595
20064068016,3200,49,2023,1.509
20064068016,3200,50,2023,1.451
20064068016,3200,51,2023,1.172
20064068016,3200,52,2023,1.366
20064068016,3200,1,2024,1.363
20064068016,3200,2,2024,1.201
20064068016,3200,3,2024,1.235
20064068016,3200,4,2024,1.176
20064068016,3200,5,2024,1.859
20064068016,3200,6,2024,1.918
20064068016,3200,7,2024,2.04
20064068016,3200,8,2024,2.393
20064068016,3200,9,2024,2.239
20064068016,3200,10,2024,1.884
20064068016,3200,11,2024,1.879
20064068016,3200,12,2024,1.984
20064068016,3200,13,2024,2.013
20064068016,3200,14,2024,1.454
20064068016,3200,15,2024,1.737
20064068016,3200,16,2024,1.706
20064068016,3200,17,2024,1.774
