item,location,week,year,units
20064068011,3220,26,2023,3.795
20064068011,3220,27,2023,3.658
20064068011,3220,28,2023,3.238
20064068011,3220,29,2023,3.163
20064068011,3220,30,2023,3.408
20064068011,3220,31,2023,3.471
20064068011,3220,32,2023,3.886
20064068011,3220,33,2023,3.417
20064068011,3220,34,2023,3.372
20064068011,3220,35,2023,3.983
20064068011,3220,36,2023,3.897
20064068011,3220,37,2023,2.943
20064068011,3220,38,2023,3.064
20064068011,3220,39,2023,3.194
20064068011,3220,40,2023,3.316
20064068011,3220,41,2023,3.355
20064068011,3220,42,2023,3.106
20064068011,3220,43,2023,3.068
20064068011,3220,44,2023,3.414
20064068011,3220,45,2023,3.479
20064068011,3220,46,2023,3.244
20064068011,3220,47,2023,3.786
20064068011,3220,48,2023,3.025
20064068011,3220,49,2023,2.862
20064068011,3220,50,2023,2.751
20064068011,3220,51,2023,2.223
20064068011,3220,52,2023,2.591
20064068011,3220,1,2024,2.584
20064068011,3220,2,2024,2.278
20064068011,3220,3,2024,2.342
20064068011,3220,4,2024,2.23
20064068011,3220,5,2024,3.525
20064068011,3220,6,2024,3.638
20064068011,3220,7,2024,3.869
20064068011,3220,8,2024,4.538
20064068011,3220,9,2024,4.245
20064068011,3220,10,2024,3.573
20064068011,3220,11,2024,3.563
20064068011,3220,12,2024,3.763
20064068011,3220,13,2024,3.818
20064068011,3220,14,2024,2.757
20064068011,3220,15,2024,3.294
20064068011,3220,16,2024,3.234
20064068011,3220,17,2024,3.364
20064068011,3220,18,2023,3.137
20064068011,3220,19,2023,3.028
20064068011,3220,20,2023,3.21
20064068011,3220,21,2023,3.55
20064068011,3220,22,2023,3.872
20064068011,3220,23,2023,3.056
20064068011,3220,24,2023,2.918
20064068011,3220,25,2023,3.179
