item,location,week,year,units
20064068008,3210,12,2024,9.043
20064068008,3210,13,2024,9.176
20064068008,3210,14,2024,6.626
20064068008,3210,15,2024,7.916
20064068008,3210,16,2024,7.774
20064068008,3210,17,2024,8.084
20064068008,3210,49,2023,6.878
20064068008,3210,50,2023,6.612
20064068008,3210,51,2023,5.343
20064068008,3210,52,2023,6.227
20064068008,3210,1,2024,6.211
20064068008,3210,2,2024,5.474
20064068008,3210,3,2024,5.63
20064068008,3210,4,2024,5.36
20064068008,3210,5,2024,8.472
20064068008,3210,6,2024,8.744
20064068008,3210,7,2024,9.298
20064068008,3210,8,2024,10.907
20064068008,3210,9,2024,10.203
20064068008,3210,10,2024,8.587
20064068008,3210,11,2024,8.563
20064068008,3210,18,2023,7.54
20064068008,3210,19,2023,7.279
20064068008,3210,20,2023,7.715
20064068008,3210,21,2023,8.531
20064068008,3210,22,2023,9.305
20064068008,3210,23,2023,7.344
20064068008,3210,24,2023,7.014
20064068008,3210,25,2023,7.639
20064068008,3210,26,2023,9.122
20064068008,3210,27,2023,8.791
20064068008,3210,28,2023,7.783
20064068008,3210,29,2023,7.602
20064068008,3210,30,2023,8.19
20064068008,3210,31,2023,8.342
20064068008,3210,32,2023,9.34
20064068008,3210,33,2023,8.212
20064068008,3210,34,2023,8.106
20064068008,3210,35,2023,9.572
20064068008,3210,36,2023,9.366
20064068008,3210,37,2023,7.073
20064068008,3210,38,2023,7.364
20064068008,3210,39,2023,7.677
20064068008,3210,40,2023,7.969
20064068008,3210,41,2023,8.064
20064068008,3210,42,2023,7.464
20064068008,3210,43,2023,7.373
20064068008,3210,44,2023,8.206
20064068008,3210,45,2023,8.361
20064068008,3210,46,2023,7.796
20064068008,3210,47,2023,9.099
20064068008,3210,48,2023,7.269
