item,location,week,year,units
20064068003,3000,26,2023,5.934
20064068003,3000,27,2023,5.718
20064068003,3000,28,2023,5.063
20064068003,3000,29,2023,4.945
20064068003,3000,30,2023,5.328
20064068003,3000,31,2023,5.426
20064068003,3000,32,2023,6.076
20064068003,3000,33,2023,5.342
20064068003,3000,34,2023,5.273
20064068003,3000,35,2023,6.351
20064068003,3000,36,2023,6.214
20064068003,3000,37,2023,4.693
20064068003,3000,38,2023,4.886
20064068003,3000,39,2023,5.094
20064068003,3000,40,2023,5.288
20064068003,3000,41,2023,5.351
20064068003,3000,42,2023,4.953
20064068003,3000,43,2023,4.892
20064068003,3000,44,2023,5.445
20064068003,3000,45,2023,5.547
20064068003,3000,46,2023,5.173
20064068003,3000,47,2023,6.037
20064068003,3000,48,2023,4.823
20064068003,3000,49,2023,4.564
20064068003,3000,50,2023,4.387
20064068003,3000,51,2023,3.545
20064068003,3000,52,2023,4.132
20064068003,3000,1,2024,4.202
20064068003,3000,2,2024,3.704
20064068003,3000,3,2024,3.809
20064068003,3000,4,2024,3.626
20064068003,3000,5,2024,5.731
20064068003,3000,6,2024,5.915
20064068003,3000,7,2024,6.291
20064068003,3000,8,2024,7.379
20064068003,3000,9,2024,6.903
20064068003,3000,10,2024,5.809
20064068003,3000,11,2024,5.793
20064068003,3000,12,2024,6.118
20064068003,3000,13,2024,6.208
20064068003,3000,14,2024,4.483
20064068003,3000,15,2024,5.355
20064068003,3000,16,2024,5.259
20064068003,3000,17,2024,5.469
20064068003,3000,18,2023,4.905
20064068003,3000,19,2023,4.735
20064068003,3000,20,2023,5.019
20064068003,3000,21,2023,5.55
20064068003,3000,22,2023,6.053
20064068003,3000,23,2023,4.777
20064068003,3000,24,2023,4.563
20064068003,3000,25,2023,4.97
