item,location,week,year,units
20052773003,3220,3,2024,1.506
20052773003,3220,4,2024,1.397
20052773003,3220,5,2024,1.318
20052773003,3220,6,2024,1.443
20052773003,3220,7,2024,1.852
20052773003,3220,8,2024,2.83
20052773003,3220,9,2024,2.349
20052773003,3220,10,2024,2.113
20052773003,3220,11,2024,2.015
20052773003,3220,12,2024,1.777
20052773003,3220,13,2024,1.951
20052773003,3220,14,2024,1.482
20052773003,3220,15,2024,1.891
20052773003,3220,16,2024,1.951
20052773003,3220,17,2024,1.904
20052773003,3220,18,2023,1.766
20052773003,3220,19,2023,1.657
20052773003,3220,20,2023,1.566
20052773003,3220,21,2023,1.822
20052773003,3220,22,2023,2.134
20052773003,3220,23,2023,1.745
20052773003,3220,24,2023,1.446
20052773003,3220,25,2023,1.645
20052773003,3220,26,2023,1.819
20052773003,3220,27,2023,1.789
20052773003,3220,28,2023,1.615
20052773003,3220,29,2023,1.721
20052773003,3220,30,2023,1.657
20052773003,3220,31,2023,1.857
20052773003,3220,32,2023,2.006
20052773003,3220,33,2023,1.685
20052773003,3220,34,2023,1.865
20052773003,3220,35,2023,2.075
20052773003,3220,36,2023,2.029
20052773003,3220,37,2023,1.528
20052773003,3220,38,2023,1.621
20052773003,3220,39,2023,1.688
20052773003,3220,40,2023,1.773
20052773003,3220,41,2023,1.823
20052773003,3220,42,2023,1.652
20052773003,3220,43,2023,1.535
20052773003,3220,44,2023,1.821
20052773003,3220,45,2023,1.805
20052773003,3220,46,2023,1.748
20052773003,3220,47,2023,2.065
20052773003,3220,48,2023,1.593
20052773003,3220,49,2023,1.488
20052773003,3220,50,2023,1.416
20052773003,3220,51,2023,1.215
20052773003,3220,52,2023,1.219
20052773003,3220,1,2024,1.576
20052773003,3220,2,2024,1.466
