item,location,week,year,units
20064068011,3200,15,2024,5.628
20064068011,3200,16,2024,5.527
20064068011,3200,17,2024,5.748
20064068011,3200,18,2023,5.299
20064068011,3200,19,2023,5.116
20064068011,3200,20,2023,5.422
20064068011,3200,21,2023,5.996
20064068011,3200,22,2023,6.54
20064068011,3200,23,2023,5.162
20064068011,3200,24,2023,4.93
20064068011,3200,25,2023,5.369
20064068011,3200,26,2023,6.486
20064068011,3200,27,2023,6.25
20064068011,3200,28,2023,5.534
20064068011,3200,29,2023,5.405
20064068011,3200,30,2023,5.823
20064068011,3200,31,2023,5.931
20064068011,3200,32,2023,6.641
20064068011,3200,33,2023,5.838
20064068011,3200,34,2023,5.763
20064068011,3200,35,2023,6.806
20064068011,3200,36,2023,6.659
20064068011,3200,37,2023,5.029
20064068011,3200,38,2023,5.236
20064068011,3200,39,2023,5.459
20064068011,3200,40,2023,5.666
20064068011,3200,41,2023,5.733
20064068011,3200,42,2023,5.307
20064068011,3200,43,2023,5.242
20064068011,3200,44,2023,5.834
20064068011,3200,45,2023,5.944
20064068011,3200,46,2023,5.543
20064068011,3200,47,2023,6.469
20064068011,3200,48,2023,5.168
20064068011,3200,49,2023,4.89
20064068011,3200,50,2023,4.701
20064068011,3200,51,2023,3.799
20064068011,3200,52,2023,4.428
20064068011,3200,1,2024,4.416
20064068011,3200,2,2024,3.892
20064068011,3200,3,2024,4.003
20064068011,3200,4,2024,3.811
20064068011,3200,5,2024,6.023
20064068011,3200,6,2024,6.217
20064068011,3200,7,2024,6.611
20064068011,3200,8,2024,7.755
20064068011,3200,9,2024,7.254
20064068011,3200,10,2024,6.105
20064068011,3200,11,2024,6.088
20064068011,3200,12,2024,6.43
20064068011,3200,13,2024,6.524
20064068011,3200,14,2024,4.711
