item,location,week,year,units
20064068013,3200,12,2024,14.757
20064068013,3200,13,2024,14.974
20064068013,3200,14,2024,10.813
20064068013,3200,15,2024,12.918
20064068013,3200,16,2024,12.686
20064068013,3200,17,2024,13.192
20064068013,3200,4,2024,8.747
20064068013,3200,5,2024,13.825
20064068013,3200,6,2024,14.269
20064068013,3200,7,2024,15.174
20064068013,3200,8,2024,17.799
20064068013,3200,9,2024,16.65
20064068013,3200,10,2024,14.013
20064068013,3200,11,2024,13.974
20064068013,3200,37,2023,11.543
20064068013,3200,38,2023,12.017
20064068013,3200,39,2023,12.528
20064068013,3200,40,2023,13.004
20064068013,3200,41,2023,13.16
20064068013,3200,42,2023,12.181
20064068013,3200,43,2023,12.032
20064068013,3200,44,2023,13.391
20064068013,3200,45,2023,13.643
20064068013,3200,46,2023,12.722
20064068013,3200,47,2023,14.848
20064068013,3200,48,2023,11.863
20064068013,3200,49,2023,11.225
20064068013,3200,50,2023,10.79
20064068013,3200,51,2023,8.719
20064068013,3200,52,2023,10.162
20064068013,3200,1,2024,10.136
20064068013,3200,2,2024,8.934
20064068013,3200,3,2024,9.187
20064068013,3200,18,2023,12.163
20064068013,3200,19,2023,11.741
20064068013,3200,20,2023,12.445
20064068013,3200,21,2023,13.762
20064068013,3200,22,2023,15.011
20064068013,3200,23,2023,11.847
20064068013,3200,24,2023,11.315
20064068013,3200,25,2023,12.324
20064068013,3200,26,2023,14.886
20064068013,3200,27,2023,14.345
20064068013,3200,28,2023,12.701
20064068013,3200,29,2023,12.405
20064068013,3200,30,2023,13.365
20064068013,3200,31,2023,13.612
20064068013,3200,32,2023,15.242
20064068013,3200,33,2023,13.4
20064068013,3200,34,2023,13.227
20064068013,3200,35,2023,15.621
20064068013,3200,36,2023,15.284
