item,location,week,year,units
20064068008,3000,15,2024,10.912
20064068008,3000,16,2024,10.715
20064068008,3000,17,2024,11.143
20064068008,3000,18,2023,9.994
20064068008,3000,19,2023,9.647
20064068008,3000,20,2023,10.226
20064068008,3000,21,2023,11.308
20064068008,3000,22,2023,12.334
20064068008,3000,23,2023,9.734
20064068008,3000,24,2023,9.297
20064068008,3000,25,2023,10.126
20064068008,3000,26,2023,12.091
20064068008,3000,27,2023,11.652
20064068008,3000,28,2023,10.316
20064068008,3000,29,2023,10.076
20064068008,3000,30,2023,10.856
20064068008,3000,31,2023,11.056
20064068008,3000,32,2023,12.38
20064068008,3000,33,2023,10.884
20064068008,3000,34,2023,10.744
20064068008,3000,35,2023,12.941
20064068008,3000,36,2023,12.662
20064068008,3000,37,2023,9.562
20064068008,3000,38,2023,9.955
20064068008,3000,39,2023,10.379
20064068008,3000,40,2023,10.774
20064068008,3000,41,2023,10.902
20064068008,3000,42,2023,10.091
20064068008,3000,43,2023,9.968
20064068008,3000,44,2023,11.094
20064068008,3000,45,2023,11.303
20064068008,3000,46,2023,10.54
20064068008,3000,47,2023,12.301
20064068008,3000,48,2023,9.828
20064068008,3000,49,2023,9.299
20064068008,3000,50,2023,8.939
20064068008,3000,51,2023,7.223
20064068008,3000,52,2023,8.419
20064068008,3000,1,2024,8.561
20064068008,3000,2,2024,7.546
20064068008,3000,3,2024,7.76
20064068008,3000,4,2024,7.389
20064068008,3000,5,2024,11.678
20064068008,3000,6,2024,12.052
20064068008,3000,7,2024,12.817
20064068008,3000,8,2024,15.034
20064068008,3000,9,2024,14.064
20064068008,3000,10,2024,11.837
20064068008,3000,11,2024,11.804
20064068008,3000,12,2024,12.465
20064068008,3000,13,2024,12.648
20064068008,3000,14,2024,9.134
