item,location,week,year,units
20064068017,3000,38,2023,1.523
20064068017,3000,39,2023,1.588
20064068017,3000,40,2023,1.649
20064068017,3000,41,2023,1.668
20064068017,3000,42,2023,1.544
20064068017,3000,43,2023,1.525
20064068017,3000,44,2023,1.698
20064068017,3000,45,2023,1.73
20064068017,3000,46,2023,1.613
20064068017,3000,47,2023,1.882
20064068017,3000,48,2023,1.504
20064068017,3000,49,2023,1.423
20064068017,3000,50,2023,1.368
20064068017,3000,51,2023,1.105
20064068017,3000,52,2023,1.288
20064068017,3000,1,2024,1.31
20064068017,3000,2,2024,1.155
20064068017,3000,3,2024,1.187
20064068017,3000,4,2024,1.131
20064068017,3000,5,2024,1.787
20064068017,3000,6,2024,1.844
20064068017,3000,7,2024,1.961
20064068017,3000,8,2024,2.301
20064068017,3000,9,2024,2.152
20064068017,3000,10,2024,1.811
20064068017,3000,11,2024,1.806
20064068017,3000,12,2024,1.907
20064068017,3000,13,2024,1.935
20064068017,3000,14,2024,1.398
20064068017,3000,15,2024,1.67
20064068017,3000,16,2024,1.64
20064068017,3000,17,2024,1.705
20064068017,3000,18,2023,1.529
20064068017,3000,19,2023,1.476
20064068017,3000,20,2023,1.565
20064068017,3000,21,2023,1.731
20064068017,3000,22,2023,1.888
20064068017,3000,23,2023,1.49
20064068017,3000,24,2023,1.423
20064068017,3000,25,2023,1.55
20064068017,3000,26,2023,1.85
20064068017,3000,27,2023,1.783
20064068017,3000,28,2023,1.579
20064068017,3000,29,2023,1.542
20064068017,3000,30,2023,1.661
20064068017,3000,31,2023,1.692
20064068017,3000,32,2023,1.895
20064068017,3000,33,2023,1.666
20064068017,3000,34,2023,1.644
20064068017,3000,35,2023,1.98
20064068017,3000,36,2023,1.938
20064068017,3000,37,2023,1.463
