item,location,week,year,units
20064068009,3210,5,2024,5.736
20064068009,3210,6,2024,5.92
20064068009,3210,7,2024,6.296
20064068009,3210,8,2024,7.385
20064068009,3210,9,2024,6.908
20064068009,3210,10,2024,5.815
20064068009,3210,2,2024,3.707
20064068009,3210,3,2024,3.812
20064068009,3210,4,2024,3.63
20064068009,3210,18,2023,5.105
20064068009,3210,19,2023,4.928
20064068009,3210,20,2023,5.224
20064068009,3210,21,2023,5.777
20064068009,3210,22,2023,6.301
20064068009,3210,23,2023,4.973
20064068009,3210,24,2023,4.749
20064068009,3210,25,2023,5.173
20064068009,3210,26,2023,6.177
20064068009,3210,27,2023,5.952
20064068009,3210,28,2023,5.27
20064068009,3210,29,2023,5.147
20064068009,3210,30,2023,5.546
20064068009,3210,31,2023,5.648
20064068009,3210,32,2023,6.324
20064068009,3210,33,2023,5.56
20064068009,3210,34,2023,5.488
20064068009,3210,35,2023,6.482
20064068009,3210,36,2023,6.342
20064068009,3210,37,2023,4.789
20064068009,3210,38,2023,4.986
20064068009,3210,39,2023,5.198
20064068009,3210,40,2023,5.396
20064068009,3210,41,2023,5.46
20064068009,3210,42,2023,5.054
20064068009,3210,43,2023,4.992
20064068009,3210,44,2023,5.556
20064068009,3210,45,2023,5.661
20064068009,3210,46,2023,5.279
20064068009,3210,47,2023,6.161
20064068009,3210,48,2023,4.922
20064068009,3210,49,2023,4.657
20064068009,3210,50,2023,4.477
20064068009,3210,51,2023,3.618
20064068009,3210,52,2023,4.217
20064068009,3210,1,2024,4.206
20064068009,3210,11,2024,5.798
20064068009,3210,12,2024,6.123
20064068009,3210,13,2024,6.213
20064068009,3210,14,2024,4.487
20064068009,3210,15,2024,5.36
20064068009,3210,16,2024,5.264
20064068009,3210,17,2024,5.474
