item,location,week,year,units
20052773008,3210,39,2023,0.293
20052773008,3210,40,2023,0.308
20052773008,3210,41,2023,0.317
20052773008,3210,18,2023,0.307
20052773008,3210,19,2023,0.288
20052773008,3210,20,2023,0.272
20052773008,3210,21,2023,0.316
20052773008,3210,42,2023,0.287
20052773008,3210,43,2023,0.267
20052773008,3210,44,2023,0.316
20052773008,3210,45,2023,0.313
20052773008,3210,46,2023,0.304
20052773008,3210,47,2023,0.359
20052773008,3210,48,2023,0.277
20052773008,3210,49,2023,0.258
20052773008,3210,50,2023,0.246
20052773008,3210,51,2023,0.211
20052773008,3210,52,2023,0.212
20052773008,3210,1,2024,0.274
20052773008,3210,2,2024,0.255
20052773008,3210,3,2024,0.262
20052773008,3210,4,2024,0.243
20052773008,3210,5,2024,0.229
20052773008,3210,6,2024,0.251
20052773008,3210,7,2024,0.322
20052773008,3210,8,2024,0.491
20052773008,3210,9,2024,0.408
20052773008,3210,10,2024,0.367
20052773008,3210,11,2024,0.35
20052773008,3210,12,2024,0.309
20052773008,3210,13,2024,0.339
20052773008,3210,14,2024,0.257
20052773008,3210,15,2024,0.328
20052773008,3210,16,2024,0.339
20052773008,3210,17,2024,0.331
20052773008,3210,22,2023,0.371
20052773008,3210,23,2023,0.303
20052773008,3210,24,2023,0.251
20052773008,3210,25,2023,0.286
20052773008,3210,26,2023,0.316
20052773008,3210,27,2023,0.311
20052773008,3210,28,2023,0.28
20052773008,3210,29,2023,0.299
20052773008,3210,30,2023,0.288
20052773008,3210,31,2023,0.323
20052773008,3210,32,2023,0.348
20052773008,3210,33,2023,0.293
20052773008,3210,34,2023,0.324
20052773008,3210,35,2023,0.36
20052773008,3210,36,2023,0.352
20052773008,3210,37,2023,0.265
20052773008,3210,38,2023,0.282
