item,location,week,year,units
20064068004,3210,5,2024,5.749
20064068004,3210,6,2024,5.933
20064068004,3210,7,2024,6.31
20064068004,3210,8,2024,7.401
20064068004,3210,9,2024,6.923
20064068004,3210,10,2024,5.827
20064068004,3210,11,2024,5.811
20064068004,3210,12,2024,6.136
20064068004,3210,13,2024,6.227
20064068004,3210,14,2024,4.496
20064068004,3210,15,2024,5.372
20064068004,3210,16,2024,5.275
20064068004,3210,17,2024,5.486
20064068004,3210,18,2023,5.116
20064068004,3210,19,2023,4.939
20064068004,3210,20,2023,5.235
20064068004,3210,21,2023,5.789
20064068004,3210,22,2023,6.314
20064068004,3210,23,2023,4.983
20064068004,3210,24,2023,4.76
20064068004,3210,25,2023,5.184
20064068004,3210,26,2023,6.19
20064068004,3210,27,2023,5.965
20064068004,3210,28,2023,5.282
20064068004,3210,29,2023,5.158
20064068004,3210,30,2023,5.558
20064068004,3210,31,2023,5.66
20064068004,3210,32,2023,6.338
20064068004,3210,33,2023,5.572
20064068004,3210,34,2023,5.5
20064068004,3210,35,2023,6.496
20064068004,3210,36,2023,6.355
20064068004,3210,37,2023,4.8
20064068004,3210,38,2023,4.997
20064068004,3210,39,2023,5.21
20064068004,3210,40,2023,5.408
20064068004,3210,41,2023,5.472
20064068004,3210,42,2023,5.065
20064068004,3210,43,2023,5.003
20064068004,3210,44,2023,5.569
20064068004,3210,45,2023,5.673
20064068004,3210,46,2023,5.29
20064068004,3210,47,2023,6.174
20064068004,3210,48,2023,4.933
20064068004,3210,49,2023,4.668
20064068004,3210,50,2023,4.487
20064068004,3210,51,2023,3.626
20064068004,3210,52,2023,4.226
20064068004,3210,1,2024,4.215
20064068004,3210,2,2024,3.715
20064068004,3210,3,2024,3.82
20064068004,3210,4,2024,3.637
