item,location,week,year,units
20064068014,3010,40,2023,11.211
20064068014,3010,41,2023,11.551
20064068014,3010,42,2023,10.692
20064068014,3010,43,2023,10.75
20064068014,3010,44,2023,11.965
20064068014,3010,45,2023,12.19
20064068014,3010,46,2023,11.367
20064068014,3010,47,2023,13.266
20064068014,3010,48,2023,10.599
20064068014,3010,49,2023,10.029
20064068014,3010,50,2023,9.64
20064068014,3010,51,2023,7.79
20064068014,3010,52,2023,9.08
20064068014,3010,1,2024,8.574
20064068014,3010,2,2024,7.557
20064068014,3010,3,2024,7.771
20064068014,3010,4,2024,7.399
20064068014,3010,5,2024,11.695
20064068014,3010,6,2024,12.07
20064068014,3010,7,2024,12.835
20064068014,3010,8,2024,15.056
20064068014,3010,9,2024,14.084
20064068014,3010,10,2024,11.854
20064068014,3010,11,2024,11.821
20064068014,3010,12,2024,12.483
20064068014,3010,13,2024,12.666
20064068014,3010,14,2024,9.147
20064068014,3010,15,2024,10.927
20064068014,3010,16,2024,10.731
20064068014,3010,17,2024,11.159
20064068014,3010,18,2023,10.221
20064068014,3010,19,2023,9.867
20064068014,3010,20,2023,10.458
20064068014,3010,21,2023,11.565
20064068014,3010,22,2023,12.614
20064068014,3010,23,2023,9.955
20064068014,3010,24,2023,9.508
20064068014,3010,25,2023,10.356
20064068014,3010,26,2023,12.366
20064068014,3010,27,2023,11.916
20064068014,3010,28,2023,10.551
20064068014,3010,29,2023,10.305
20064068014,3010,30,2023,11.102
20064068014,3010,31,2023,11.307
20064068014,3010,32,2023,12.661
20064068014,3010,33,2023,11.131
20064068014,3010,34,2023,10.988
20064068014,3010,35,2023,13.466
20064068014,3010,36,2023,13.176
20064068014,3010,37,2023,9.951
20064068014,3010,38,2023,10.359
20064068014,3010,39,2023,10.801
