item,location,week,year,units
20052773004,3200,50,2023,2.13
20052773004,3200,51,2023,0.542
20052773004,3200,52,2023,0.544
20052773004,3200,1,2024,0.0
20052773004,3200,2,2024,0.0
20052773004,3200,3,2024,0.0
20052773004,3200,4,2024,0.0
20052773004,3200,5,2024,0.0
20052773004,3200,6,2024,0.0
20052773004,3200,7,2024,0.0
20052773004,3200,8,2024,0.0
20052773004,3200,9,2024,0.0
20052773004,3200,10,2024,0.0
20052773004,3200,11,2024,0.0
20052773004,3200,12,2024,0.0
20052773004,3200,13,2024,0.0
20052773004,3200,14,2024,0.0
20052773004,3200,15,2024,0.0
20052773004,3200,16,2024,0.0
20052773004,3200,17,2024,0.0
20052773004,3200,18,2023,2.616
20052773004,3200,19,2023,2.454
20052773004,3200,20,2023,2.319
20052773004,3200,21,2023,2.698
20052773004,3200,22,2023,3.161
20052773004,3200,23,2023,2.585
20052773004,3200,24,2023,2.142
20052773004,3200,25,2023,2.437
20052773004,3200,26,2023,2.736
20052773004,3200,27,2023,2.69
20052773004,3200,28,2023,2.429
20052773004,3200,29,2023,2.588
20052773004,3200,30,2023,2.492
20052773004,3200,31,2023,2.793
20052773004,3200,32,2023,3.017
20052773004,3200,33,2023,2.535
20052773004,3200,34,2023,2.806
20052773004,3200,35,2023,3.121
20052773004,3200,36,2023,3.052
20052773004,3200,37,2023,2.298
20052773004,3200,38,2023,2.439
20052773004,3200,39,2023,2.539
20052773004,3200,40,2023,2.667
20052773004,3200,41,2023,2.742
20052773004,3200,42,2023,2.485
20052773004,3200,43,2023,2.308
20052773004,3200,44,2023,2.738
20052773004,3200,45,2023,2.714
20052773004,3200,46,2023,2.63
20052773004,3200,47,2023,3.106
20052773004,3200,48,2023,2.396
20052773004,3200,49,2023,2.237
