item,location,week,year,units
20064068005,3220,52,2023,1.398
20064068005,3220,1,2024,1.394
20064068005,3220,2,2024,1.229
20064068005,3220,17,2024,1.815
20064068005,3220,18,2023,1.692
20064068005,3220,19,2023,1.634
20064068005,3220,20,2023,1.732
20064068005,3220,21,2023,1.915
20064068005,3220,22,2023,2.089
20064068005,3220,39,2023,1.723
20064068005,3220,40,2023,1.789
20064068005,3220,41,2023,1.81
20064068005,3220,42,2023,1.676
20064068005,3220,43,2023,1.655
20064068005,3220,44,2023,1.842
20064068005,3220,45,2023,1.877
20064068005,3220,46,2023,1.75
20064068005,3220,47,2023,2.042
20064068005,3220,48,2023,1.632
20064068005,3220,49,2023,1.544
20064068005,3220,50,2023,1.484
20064068005,3220,51,2023,1.199
20064068005,3220,3,2024,1.264
20064068005,3220,4,2024,1.203
20064068005,3220,5,2024,1.902
20064068005,3220,6,2024,1.963
20064068005,3220,7,2024,2.087
20064068005,3220,8,2024,2.448
20064068005,3220,9,2024,2.29
20064068005,3220,10,2024,1.928
20064068005,3220,11,2024,1.922
20064068005,3220,12,2024,2.03
20064068005,3220,13,2024,2.06
20064068005,3220,14,2024,1.487
20064068005,3220,15,2024,1.777
20064068005,3220,16,2024,1.745
20064068005,3220,23,2023,1.649
20064068005,3220,24,2023,1.574
20064068005,3220,25,2023,1.715
20064068005,3220,26,2023,2.048
20064068005,3220,27,2023,1.973
20064068005,3220,28,2023,1.747
20064068005,3220,29,2023,1.706
20064068005,3220,30,2023,1.838
20064068005,3220,31,2023,1.872
20064068005,3220,32,2023,2.097
20064068005,3220,33,2023,1.843
20064068005,3220,34,2023,1.82
20064068005,3220,35,2023,2.149
20064068005,3220,36,2023,2.102
20064068005,3220,37,2023,1.588
20064068005,3220,38,2023,1.653
