item,location,week,year,units
20064068010,3000,32,2023,15.545
20064068010,3000,33,2023,13.667
20064068010,3000,34,2023,13.49
20064068010,3000,35,2023,16.248
20064068010,3000,36,2023,15.897
20064068010,3000,37,2023,12.006
20064068010,3000,2,2024,9.473
20064068010,3000,3,2024,9.741
20064068010,3000,4,2024,9.275
20064068010,3000,5,2024,14.66
20064068010,3000,6,2024,15.13
20064068010,3000,7,2024,16.09
20064068010,3000,39,2023,13.031
20064068010,3000,40,2023,13.526
20064068010,3000,41,2023,13.687
20064068010,3000,42,2023,12.669
20064068010,3000,43,2023,12.514
20064068010,3000,44,2023,13.929
20064068010,3000,45,2023,14.191
20064068010,3000,46,2023,13.232
20064068010,3000,47,2023,15.444
20064068010,3000,48,2023,12.339
20064068010,3000,49,2023,11.675
20064068010,3000,50,2023,11.223
20064068010,3000,51,2023,9.069
20064068010,3000,52,2023,10.57
20064068010,3000,1,2024,10.747
20064068010,3000,18,2023,12.548
20064068010,3000,19,2023,12.114
20064068010,3000,20,2023,12.84
20064068010,3000,21,2023,14.199
20064068010,3000,22,2023,15.487
20064068010,3000,23,2023,12.223
20064068010,3000,24,2023,11.674
20064068010,3000,25,2023,12.714
20064068010,3000,26,2023,15.182
20064068010,3000,27,2023,14.631
20064068010,3000,28,2023,12.954
20064068010,3000,29,2023,12.652
20064068010,3000,30,2023,13.631
20064068010,3000,31,2023,13.883
20064068010,3000,38,2023,12.499
20064068010,3000,16,2024,13.451
20064068010,3000,17,2024,13.989
20064068010,3000,8,2024,18.873
20064068010,3000,9,2024,17.655
20064068010,3000,10,2024,14.859
20064068010,3000,11,2024,14.818
20064068010,3000,12,2024,15.648
20064068010,3000,13,2024,15.878
20064068010,3000,14,2024,11.466
20064068010,3000,15,2024,13.698
