item,location,week,year,units
20080883,3000,44,2023,42.687
20080883,3000,45,2023,52.334
20080883,3000,46,2023,52.349
20080883,3000,47,2023,49.082
20080883,3000,48,2023,38.929
20080883,3000,49,2023,36.117
20080883,3000,50,2023,36.379
20080883,3000,51,2023,26.872
20080883,3000,52,2023,21.851
20080883,3000,1,2024,25.17
20080883,3000,2,2024,21.345
20080883,3000,3,2024,23.382
20080883,3000,4,2024,22.277
20080883,3000,5,2024,23.121
20080883,3000,6,2024,22.489
20080883,3000,7,2024,30.966
20080883,3000,8,2024,43.108
20080883,3000,9,2024,37.103
20080883,3000,10,2024,35.721
20080883,3000,11,2024,33.524
20080883,3000,12,2024,35.073
20080883,3000,13,2024,31.494
20080883,3000,14,2024,29.914
20080883,3000,15,2024,28.065
20080883,3000,16,2024,32.96
20080883,3000,17,2024,30.251
20080883,3000,18,2023,0.0
20080883,3000,19,2023,0.0
20080883,3000,20,2023,0.0
20080883,3000,21,2023,0.0
20080883,3000,22,2023,0.0
20080883,3000,23,2023,0.0
20080883,3000,24,2023,0.0
20080883,3000,25,2023,0.0
20080883,3000,26,2023,10.024
20080883,3000,27,2023,18.83
20080883,3000,28,2023,21.59
20080883,3000,29,2023,28.618
20080883,3000,30,2023,29.581
20080883,3000,31,2023,30.457
20080883,3000,32,2023,35.813
20080883,3000,33,2023,30.205
20080883,3000,34,2023,30.333
20080883,3000,35,2023,37.77
20080883,3000,36,2023,41.314
20080883,3000,37,2023,30.805
20080883,3000,38,2023,29.974
20080883,3000,39,2023,30.601
20080883,3000,40,2023,34.093
20080883,3000,41,2023,37.278
20080883,3000,42,2023,35.603
20080883,3000,43,2023,36.536
