item,location,week,year,units
20064068011,3010,27,2023,5.204
20064068011,3010,28,2023,4.608
20064068011,3010,29,2023,4.501
20064068011,3010,30,2023,4.849
20064068011,3010,31,2023,4.938
20064068011,3010,32,2023,5.53
20064068011,3010,33,2023,4.861
20064068011,3010,34,2023,4.799
20064068011,3010,35,2023,5.88
20064068011,3010,36,2023,5.754
20064068011,3010,37,2023,4.345
20064068011,3010,38,2023,4.524
20064068011,3010,39,2023,4.716
20064068011,3010,40,2023,4.895
20064068011,3010,41,2023,5.044
20064068011,3010,42,2023,4.669
20064068011,3010,43,2023,4.694
20064068011,3010,44,2023,5.224
20064068011,3010,45,2023,5.322
20064068011,3010,46,2023,4.963
20064068011,3010,47,2023,5.792
20064068011,3010,48,2023,4.628
20064068011,3010,49,2023,4.379
20064068011,3010,50,2023,4.209
20064068011,3010,51,2023,3.401
20064068011,3010,52,2023,3.964
20064068011,3010,1,2024,3.744
20064068011,3010,2,2024,3.3
20064068011,3010,3,2024,3.394
20064068011,3010,4,2024,3.231
20064068011,3010,5,2024,5.107
20064068011,3010,6,2024,5.271
20064068011,3010,7,2024,5.605
20064068011,3010,8,2024,6.575
20064068011,3010,9,2024,6.151
20064068011,3010,10,2024,5.177
20064068011,3010,11,2024,5.162
20064068011,3010,12,2024,5.451
20064068011,3010,13,2024,5.531
20064068011,3010,14,2024,3.994
20064068011,3010,15,2024,4.772
20064068011,3010,16,2024,4.686
20064068011,3010,17,2024,4.873
20064068011,3010,18,2023,4.464
20064068011,3010,19,2023,4.309
20064068011,3010,20,2023,4.568
20064068011,3010,21,2023,5.051
20064068011,3010,22,2023,5.509
20064068011,3010,23,2023,4.348
20064068011,3010,24,2023,4.153
20064068011,3010,25,2023,4.523
20064068011,3010,26,2023,5.401
