item,location,week,year,units
20052773002,3210,8,2024,0.0
20052773002,3210,9,2024,0.0
20052773002,3210,10,2024,0.0
20052773002,3210,11,2024,0.0
20052773002,3210,12,2024,0.0
20052773002,3210,45,2023,0.826
20052773002,3210,46,2023,0.461
20052773002,3210,47,2023,0.545
20052773002,3210,48,2023,0.235
20052773002,3210,49,2023,0.219
20052773002,3210,50,2023,0.0
20052773002,3210,51,2023,0.0
20052773002,3210,52,2023,0.0
20052773002,3210,1,2024,0.0
20052773002,3210,2,2024,0.0
20052773002,3210,3,2024,0.0
20052773002,3210,4,2024,0.0
20052773002,3210,5,2024,0.0
20052773002,3210,6,2024,0.0
20052773002,3210,7,2024,0.0
20052773002,3210,13,2024,0.0
20052773002,3210,14,2024,0.0
20052773002,3210,15,2024,0.0
20052773002,3210,16,2024,0.0
20052773002,3210,17,2024,0.0
20052773002,3210,36,2023,0.865
20052773002,3210,37,2023,0.651
20052773002,3210,38,2023,0.691
20052773002,3210,39,2023,0.719
20052773002,3210,40,2023,0.811
20052773002,3210,41,2023,0.834
20052773002,3210,18,2023,0.753
20052773002,3210,19,2023,0.706
20052773002,3210,20,2023,0.667
20052773002,3210,21,2023,0.776
20052773002,3210,22,2023,0.91
20052773002,3210,23,2023,0.744
20052773002,3210,24,2023,0.616
20052773002,3210,25,2023,0.701
20052773002,3210,26,2023,0.775
20052773002,3210,27,2023,0.762
20052773002,3210,28,2023,0.688
20052773002,3210,29,2023,0.733
20052773002,3210,30,2023,0.706
20052773002,3210,31,2023,0.792
20052773002,3210,32,2023,0.855
20052773002,3210,33,2023,0.718
20052773002,3210,34,2023,0.795
20052773002,3210,35,2023,0.884
20052773002,3210,42,2023,0.756
20052773002,3210,43,2023,0.702
20052773002,3210,44,2023,0.833
