item,location,week,year,units
20080883,3200,42,2023,8.077
20080883,3200,43,2023,8.289
20080883,3200,44,2023,9.684
20080883,3200,45,2023,11.873
20080883,3200,46,2023,11.876
20080883,3200,47,2023,11.135
20080883,3200,48,2023,8.832
20080883,3200,49,2023,8.194
20080883,3200,50,2023,8.253
20080883,3200,51,2023,6.096
20080883,3200,52,2023,4.957
20080883,3200,1,2024,5.71
20080883,3200,2,2024,4.843
20080883,3200,3,2024,5.305
20080883,3200,4,2024,5.054
20080883,3200,5,2024,5.245
20080883,3200,6,2024,5.102
20080883,3200,7,2024,7.025
20080883,3200,8,2024,9.78
20080883,3200,9,2024,8.418
20080883,3200,10,2024,8.104
20080883,3200,11,2024,7.606
20080883,3200,12,2024,7.957
20080883,3200,13,2024,7.145
20080883,3200,14,2024,6.787
20080883,3200,15,2024,6.367
20080883,3200,16,2024,7.478
20080883,3200,17,2024,6.863
20080883,3200,18,2023,0.0
20080883,3200,19,2023,0.0
20080883,3200,20,2023,0.0
20080883,3200,21,2023,0.0
20080883,3200,22,2023,0.0
20080883,3200,23,2023,0.0
20080883,3200,24,2023,0.0
20080883,3200,25,2023,0.0
20080883,3200,26,2023,0.0
20080883,3200,27,2023,0.0
20080883,3200,28,2023,1.251
20080883,3200,29,2023,3.246
20080883,3200,30,2023,5.033
20080883,3200,31,2023,6.91
20080883,3200,32,2023,8.125
20080883,3200,33,2023,6.853
20080883,3200,34,2023,6.882
20080883,3200,35,2023,8.569
20080883,3200,36,2023,9.373
20080883,3200,37,2023,6.989
20080883,3200,38,2023,6.8
20080883,3200,39,2023,6.943
20080883,3200,40,2023,7.735
20080883,3200,41,2023,8.457
