item,location,week,year,units
20064068011,3210,51,2023,3.534
20064068011,3210,52,2023,4.119
20064068011,3210,1,2024,4.109
20064068011,3210,2,2024,3.621
20064068011,3210,3,2024,3.724
20064068011,3210,4,2024,3.546
20064068011,3210,5,2024,5.604
20064068011,3210,6,2024,5.784
20064068011,3210,7,2024,6.151
20064068011,3210,8,2024,7.215
20064068011,3210,9,2024,6.749
20064068011,3210,10,2024,5.681
20064068011,3210,11,2024,5.665
20064068011,3210,12,2024,5.982
20064068011,3210,13,2024,6.07
20064068011,3210,14,2024,4.383
20064068011,3210,15,2024,5.237
20064068011,3210,16,2024,5.142
20064068011,3210,17,2024,5.348
20064068011,3210,18,2023,4.988
20064068011,3210,19,2023,4.815
20064068011,3210,20,2023,5.104
20064068011,3210,21,2023,5.644
20064068011,3210,22,2023,6.156
20064068011,3210,23,2023,4.858
20064068011,3210,24,2023,4.64
20064068011,3210,25,2023,5.054
20064068011,3210,26,2023,6.034
20064068011,3210,27,2023,5.815
20064068011,3210,28,2023,5.149
20064068011,3210,29,2023,5.029
20064068011,3210,30,2023,5.418
20064068011,3210,31,2023,5.518
20064068011,3210,32,2023,6.178
20064068011,3210,33,2023,5.432
20064068011,3210,34,2023,5.362
20064068011,3210,35,2023,6.332
20064068011,3210,36,2023,6.196
20064068011,3210,37,2023,4.679
20064068011,3210,38,2023,4.871
20064068011,3210,39,2023,5.079
20064068011,3210,40,2023,5.272
20064068011,3210,41,2023,5.334
20064068011,3210,42,2023,4.938
20064068011,3210,43,2023,4.877
20064068011,3210,44,2023,5.428
20064068011,3210,45,2023,5.531
20064068011,3210,46,2023,5.157
20064068011,3210,47,2023,6.019
20064068011,3210,48,2023,4.809
20064068011,3210,49,2023,4.55
20064068011,3210,50,2023,4.374
