item,location,week,year,units
20064068004,3000,12,2024,9.388
20064068004,3000,13,2024,9.526
20064068004,3000,14,2024,6.879
20064068004,3000,15,2024,8.218
20064068004,3000,16,2024,8.071
20064068004,3000,17,2024,8.393
20064068004,3000,49,2023,7.004
20064068004,3000,50,2023,6.733
20064068004,3000,51,2023,5.441
20064068004,3000,52,2023,6.341
20064068004,3000,1,2024,6.448
20064068004,3000,2,2024,5.683
20064068004,3000,3,2024,5.845
20064068004,3000,4,2024,5.565
20064068004,3000,5,2024,8.795
20064068004,3000,6,2024,9.078
20064068004,3000,7,2024,9.653
20064068004,3000,8,2024,11.324
20064068004,3000,9,2024,10.592
20064068004,3000,10,2024,8.915
20064068004,3000,11,2024,8.89
20064068004,3000,18,2023,7.528
20064068004,3000,19,2023,7.267
20064068004,3000,20,2023,7.703
20064068004,3000,21,2023,8.518
20064068004,3000,22,2023,9.291
20064068004,3000,23,2023,7.333
20064068004,3000,24,2023,7.003
20064068004,3000,25,2023,7.628
20064068004,3000,26,2023,9.108
20064068004,3000,27,2023,8.777
20064068004,3000,28,2023,7.771
20064068004,3000,29,2023,7.59
20064068004,3000,30,2023,8.177
20064068004,3000,31,2023,8.329
20064068004,3000,32,2023,9.326
20064068004,3000,33,2023,8.199
20064068004,3000,34,2023,8.093
20064068004,3000,35,2023,9.748
20064068004,3000,36,2023,9.537
20064068004,3000,37,2023,7.203
20064068004,3000,38,2023,7.499
20064068004,3000,39,2023,7.818
20064068004,3000,40,2023,8.115
20064068004,3000,41,2023,8.212
20064068004,3000,42,2023,7.601
20064068004,3000,43,2023,7.508
20064068004,3000,44,2023,8.357
20064068004,3000,45,2023,8.514
20064068004,3000,46,2023,7.939
20064068004,3000,47,2023,9.266
20064068004,3000,48,2023,7.403
