item,location,week,year,units
20052773003,3000,15,2024,0.0
20052773003,3000,16,2024,0.0
20052773003,3000,17,2024,0.0
20052773003,3000,18,2023,2.143
20052773003,3000,19,2023,2.01
20052773003,3000,20,2023,1.9
20052773003,3000,21,2023,2.21
20052773003,3000,22,2023,2.589
20052773003,3000,23,2023,2.118
20052773003,3000,24,2023,1.755
20052773003,3000,25,2023,1.996
20052773003,3000,26,2023,2.207
20052773003,3000,27,2023,2.17
20052773003,3000,28,2023,1.96
20052773003,3000,29,2023,2.088
20052773003,3000,30,2023,2.011
20052773003,3000,31,2023,2.253
20052773003,3000,32,2023,2.434
20052773003,3000,33,2023,2.045
20052773003,3000,34,2023,2.263
20052773003,3000,35,2023,2.58
20052773003,3000,36,2023,2.523
20052773003,3000,37,2023,1.9
20052773003,3000,38,2023,2.016
20052773003,3000,39,2023,2.099
20052773003,3000,40,2023,2.204
20052773003,3000,41,2023,2.266
20052773003,3000,42,2023,2.054
20052773003,3000,43,2023,1.908
20052773003,3000,44,2023,2.264
20052773003,3000,45,2023,2.244
20052773003,3000,46,2023,2.174
20052773003,3000,47,2023,2.567
20052773003,3000,48,2023,1.981
20052773003,3000,49,2023,0.866
20052773003,3000,50,2023,0.824
20052773003,3000,51,2023,0.225
20052773003,3000,52,2023,0.225
20052773003,3000,1,2024,0.0
20052773003,3000,2,2024,0.0
20052773003,3000,3,2024,0.0
20052773003,3000,4,2024,0.0
20052773003,3000,5,2024,0.0
20052773003,3000,6,2024,0.0
20052773003,3000,7,2024,0.0
20052773003,3000,8,2024,0.0
20052773003,3000,9,2024,0.0
20052773003,3000,10,2024,0.0
20052773003,3000,11,2024,0.0
20052773003,3000,12,2024,0.0
20052773003,3000,13,2024,0.0
20052773003,3000,14,2024,0.0
