item,location,week,year,units
20052773002,3000,18,2023,0.871
20052773002,3000,19,2023,0.817
20052773002,3000,20,2023,0.772
20052773002,3000,21,2023,0.899
20052773002,3000,22,2023,1.053
20052773002,3000,23,2023,0.861
20052773002,3000,24,2023,0.713
20052773002,3000,25,2023,0.811
20052773002,3000,26,2023,0.897
20052773002,3000,27,2023,0.882
20052773002,3000,28,2023,0.797
20052773002,3000,29,2023,0.849
20052773002,3000,30,2023,0.817
20052773002,3000,31,2023,0.916
20052773002,3000,32,2023,0.99
20052773002,3000,33,2023,0.831
20052773002,3000,34,2023,0.92
20052773002,3000,35,2023,1.051
20052773002,3000,36,2023,1.028
20052773002,3000,37,2023,0.774
20052773002,3000,38,2023,0.821
20052773002,3000,39,2023,0.855
20052773002,3000,40,2023,0.898
20052773002,3000,41,2023,0.923
20052773002,3000,42,2023,0.837
20052773002,3000,43,2023,0.777
20052773002,3000,44,2023,0.922
20052773002,3000,45,2023,0.914
20052773002,3000,46,2023,0.885
20052773002,3000,47,2023,1.045
20052773002,3000,48,2023,0.807
20052773002,3000,49,2023,0.753
20052773002,3000,50,2023,0.815
20052773002,3000,51,2023,0.699
20052773002,3000,52,2023,0.701
20052773002,3000,1,2024,0.907
20052773002,3000,2,2024,0.844
20052773002,3000,3,2024,0.512
20052773002,3000,4,2024,0.475
20052773002,3000,5,2024,0.261
20052773002,3000,6,2024,0.286
20052773002,3000,7,2024,0.0
20052773002,3000,8,2024,0.0
20052773002,3000,9,2024,0.0
20052773002,3000,10,2024,0.0
20052773002,3000,11,2024,0.0
20052773002,3000,12,2024,0.0
20052773002,3000,13,2024,0.0
20052773002,3000,14,2024,0.0
20052773002,3000,15,2024,0.0
20052773002,3000,16,2024,0.0
20052773002,3000,17,2024,0.0
