item,location,week,year,units
20064068002,3200,31,2023,4.869
20064068002,3200,32,2023,5.451
20064068002,3200,33,2023,4.793
20064068002,3200,34,2023,4.731
20064068002,3200,35,2023,5.587
20064068002,3200,36,2023,5.466
20064068002,3200,37,2023,4.128
20064068002,3200,38,2023,4.298
20064068002,3200,39,2023,4.481
20064068002,3200,40,2023,4.651
20064068002,3200,41,2023,4.707
20064068002,3200,42,2023,4.357
20064068002,3200,43,2023,4.303
20064068002,3200,44,2023,4.79
20064068002,3200,45,2023,4.88
20064068002,3200,46,2023,4.55
20064068002,3200,47,2023,5.311
20064068002,3200,48,2023,4.243
20064068002,3200,49,2023,4.015
20064068002,3200,50,2023,3.859
20064068002,3200,51,2023,3.118
20064068002,3200,52,2023,3.635
20064068002,3200,1,2024,3.625
20064068002,3200,2,2024,3.195
20064068002,3200,3,2024,3.286
20064068002,3200,4,2024,3.129
20064068002,3200,5,2024,4.945
20064068002,3200,6,2024,5.103
20064068002,3200,7,2024,5.427
20064068002,3200,8,2024,6.366
20064068002,3200,9,2024,5.955
20064068002,3200,10,2024,5.012
20064068002,3200,11,2024,4.998
20064068002,3200,12,2024,5.278
20064068002,3200,13,2024,5.356
20064068002,3200,14,2024,3.867
20064068002,3200,15,2024,4.62
20064068002,3200,16,2024,4.537
20064068002,3200,17,2024,4.718
20064068002,3200,24,2023,4.047
20064068002,3200,25,2023,4.408
20064068002,3200,26,2023,5.324
20064068002,3200,27,2023,5.131
20064068002,3200,28,2023,4.543
20064068002,3200,29,2023,4.437
20064068002,3200,30,2023,4.78
20064068002,3200,22,2023,5.369
20064068002,3200,23,2023,4.237
20064068002,3200,18,2023,4.35
20064068002,3200,19,2023,4.199
20064068002,3200,20,2023,4.451
20064068002,3200,21,2023,4.922
