item,location,week,year,units
20064068011,3000,18,2023,7.638
20064068011,3000,19,2023,7.374
20064068011,3000,20,2023,7.816
20064068011,3000,21,2023,8.643
20064068011,3000,22,2023,9.427
20064068011,3000,23,2023,7.44
20064068011,3000,24,2023,7.106
20064068011,3000,25,2023,7.739
20064068011,3000,26,2023,9.241
20064068011,3000,27,2023,8.906
20064068011,3000,28,2023,7.885
20064068011,3000,29,2023,7.701
20064068011,3000,30,2023,8.297
20064068011,3000,31,2023,8.45
20064068011,3000,32,2023,9.462
20064068011,3000,33,2023,8.319
20064068011,3000,34,2023,8.212
20064068011,3000,35,2023,9.891
20064068011,3000,36,2023,9.678
20064068011,3000,37,2023,7.309
20064068011,3000,38,2023,7.609
20064068011,3000,39,2023,7.933
20064068011,3000,40,2023,8.234
20064068011,3000,41,2023,8.332
20064068011,3000,42,2023,7.713
20064068011,3000,43,2023,7.618
20064068011,3000,44,2023,8.479
20064068011,3000,45,2023,8.639
20064068011,3000,46,2023,8.055
20064068011,3000,47,2023,9.402
20064068011,3000,48,2023,7.511
20064068011,3000,49,2023,7.107
20064068011,3000,50,2023,6.832
20064068011,3000,51,2023,5.521
20064068011,3000,52,2023,6.435
20064068011,3000,1,2024,6.543
20064068011,3000,2,2024,5.767
20064068011,3000,3,2024,5.931
20064068011,3000,4,2024,5.647
20064068011,3000,5,2024,8.925
20064068011,3000,6,2024,9.211
20064068011,3000,7,2024,9.796
20064068011,3000,8,2024,11.491
20064068011,3000,9,2024,10.749
20064068011,3000,10,2024,9.047
20064068011,3000,11,2024,9.022
20064068011,3000,12,2024,9.527
20064068011,3000,13,2024,9.667
20064068011,3000,14,2024,6.981
20064068011,3000,15,2024,8.34
20064068011,3000,16,2024,8.19
20064068011,3000,17,2024,8.517
