item,location,week,year,units
20080884,3220,36,2023,16.798
20080884,3220,37,2023,12.525
20080884,3220,38,2023,12.187
20080884,3220,39,2023,12.443
20080884,3220,40,2023,13.862
20080884,3220,41,2023,15.157
20080884,3220,42,2023,14.476
20080884,3220,43,2023,14.855
20080884,3220,44,2023,17.356
20080884,3220,45,2023,21.279
20080884,3220,46,2023,21.285
20080884,3220,47,2023,19.957
20080884,3220,48,2023,15.829
20080884,3220,49,2023,14.685
20080884,3220,50,2023,14.792
20080884,3220,51,2023,10.926
20080884,3220,52,2023,8.885
20080884,3220,1,2024,10.234
20080884,3220,2,2024,8.679
20080884,3220,3,2024,9.507
20080884,3220,4,2024,9.058
20080884,3220,5,2024,9.401
20080884,3220,6,2024,9.144
20080884,3220,7,2024,12.591
20080884,3220,8,2024,17.528
20080884,3220,9,2024,15.086
20080884,3220,10,2024,14.524
20080884,3220,34,2023,12.333
20080884,3220,35,2023,15.357
20080884,3220,12,2024,14.261
20080884,3220,13,2024,12.806
20080884,3220,14,2024,12.163
20080884,3220,15,2024,11.411
20080884,3220,16,2024,13.402
20080884,3220,17,2024,12.3
20080884,3220,11,2024,13.631
20080884,3220,18,2023,0.0
20080884,3220,19,2023,0.0
20080884,3220,20,2023,0.0
20080884,3220,21,2023,0.0
20080884,3220,22,2023,0.0
20080884,3220,23,2023,0.0
20080884,3220,24,2023,0.0
20080884,3220,25,2023,2.354
20080884,3220,26,2023,6.645
20080884,3220,27,2023,10.133
20080884,3220,28,2023,11.207
20080884,3220,29,2023,11.636
20080884,3220,30,2023,12.027
20080884,3220,31,2023,12.384
20080884,3220,32,2023,14.561
20080884,3220,33,2023,12.281
